"","conservation","cluster","gene","human_AUC","marmoset_AUC","mouse_AUC","human_power","marmoset_power","mouse_power","human_avg.1","human_avg.2","marmoset_avg.1","marmoset_avg.2","mouse_avg.1","mouse_avg.2","human_prop.1","human_prop.2","marmoset_prop.1","marmoset_prop.2","mouse_prop.1","mouse_prop.2"
"PLXNA4.1","human","Vip","PLXNA4",0.737,NA,NA,0.474,NA,NA,1.83948356832353,1.0835101161728,1.35260057938101,1.04916491196955,1.72229772404302,1.49708496949969,0.974926733962879,0.69539052496799,0.884615384615385,0.712054329371817,0.932533733133433,0.860179342411159
"SDK1","human_marmoset_mouse","Vip","SDK1",0.736,0.731,0.85,0.472,0.462,0.7,2.45836565822167,1.47082727585371,2.26850618299947,1.38105731178582,2.20227023146702,0.847733616263214,0.970367958319766,0.738028169014085,0.947649572649573,0.719524617996604,0.941029485257371,0.594154765858519
"CIT","human_mouse","Vip","CIT",0.735,NA,0.729,0.47,NA,0.458,1.41835964686904,0.867293264234194,1.32969358502271,0.841011260796701,1.91517848524041,1.30245139392964,0.88082057961576,0.774519846350832,0.864316239316239,0.731239388794567,0.951024487756122,0.876619063434075
"CNTN4","human_mouse","Vip","CNTN4",0.733,NA,0.747,0.466,NA,0.494,3.1223384028929,2.39760768148849,2.24273649559139,1.92785401934108,3.40969188048856,2.23508424573804,0.997394985346793,0.938924455825864,0.988247863247863,0.915449915110357,0.982008995502249,0.832779807372966
"SLC22A3","human","Vip","SLC22A3",0.732,NA,NA,0.464,NA,NA,0.689976735479101,0.0190931426626924,0.0828512899231394,0.00728743789364645,0.0174377436778161,0.0214872978623008,0.479973949853468,0.0212548015364917,0.0865384615384615,0.0100169779286927,0.023488255872064,0.0298904018598472
"ZBTB20","human_mouse","Vip","ZBTB20",0.731,NA,0.74,0.462,NA,0.48,2.33356193495603,1.18171851383196,1.42794166191531,0.776948040169033,2.13987774626365,1.29472575698049,0.890589384565288,0.756466069142125,0.803418803418803,0.63786078098472,0.950024987506247,0.880106276984391
"OSBPL1A","human","Vip","OSBPL1A",0.73,NA,NA,0.46,NA,NA,1.54590327483675,1.05614817156092,0.933184304610923,0.754331491840516,0.560263488275004,0.872318217101285,0.954086616737219,0.846606914212548,0.768696581196581,0.673344651952462,0.550224887556222,0.751245433410827
"CADM2","human","Vip","CADM2",0.73,NA,NA,0.46,NA,NA,4.35607286600117,3.93241390212995,3.5822599945176,3.31768937653332,3.75945489762323,3.61445309703444,1,0.998847631241997,1,0.999660441426146,1,1
"NRG3","human","Vip","NRG3",0.728,NA,NA,0.456,NA,NA,4.1578265012398,3.77721088965186,3.46289402794626,3.24943150483511,4.00099774575938,3.91407632109353,1,1,1,0.999490662139219,0.999500249875062,0.999169711059449
"GLRA2","human","Vip","GLRA2",0.727,NA,NA,0.454,NA,NA,1.09392179675916,0.511658771145618,0.417843543435885,0.23288527671568,0.684287964573333,0.218535412970339,0.804298274177792,0.461587708066581,0.420940170940171,0.251612903225806,0.56471764117941,0.249418797741614
"HTR1F","human","Vip","HTR1F",0.725,NA,NA,0.45,NA,NA,1.16232729461232,0.278298784313413,0.024039770691911,0.00867962518245171,0.546400852039457,0.849937336003294,0.596873982416151,0.184891165172855,0.0325854700854701,0.0120543293718166,0.428785607196402,0.629857190302225
"CALN1.1","human_mouse","Vip","CALN1",0.725,NA,0.793,0.45,NA,0.586,1.54584644309352,0.763995410128184,0.69427895477821,0.518112196242038,1.68121562047542,0.516927373343014,0.849560403777271,0.501152368758003,0.543269230769231,0.365365025466893,0.812593703148426,0.338425772168715
"CXCL14.1","human","Vip","CXCL14",0.723,NA,NA,0.446,NA,NA,1.42590492187665,0.63852695714079,0.338280636700377,0.223281593534666,1.24152337347512,0.524289498924733,0.795831976554868,0.281818181818182,0.348290598290598,0.212733446519525,0.60519740129935,0.267020923281302
"AKT3","human_marmoset_mouse","Vip","AKT3",0.722,0.729,0.729,0.444,0.458,0.458,2.46714175753574,2.13136800742218,2.18385110187109,1.78189951624815,1.8675873789196,1.43014921039161,0.999674373168349,0.997055057618438,0.997863247863248,0.986247877758913,0.988005997001499,0.951012952507473
"BRINP1","human","Vip","BRINP1",0.719,NA,NA,0.438,NA,NA,1.53766593134644,0.973310301916879,1.1926669407812,0.991727067605342,1.57713490371976,1.38776253460107,0.924128948225334,0.767477592829706,0.849358974358974,0.781494057724958,0.899050474762619,0.894885420126204
"ASIC4","human","Vip","ASIC4",0.716,NA,NA,0.432,NA,NA,0.447869858145197,0.0491974883292693,0.227673606675152,0.0268428442641027,0.453294344939725,0.0761295595801463,0.485835232823185,0.058898847631242,0.281517094017094,0.0368421052631579,0.465267366316842,0.091165725672534
"N4BP2","human","Vip","N4BP2",0.716,NA,NA,0.432,NA,NA,0.863241671383711,0.391170183352749,0.317441324373477,0.163338549156977,0.1717081532368,0.149285628561015,0.757082383588408,0.420998719590269,0.363782051282051,0.204923599320883,0.204897551224388,0.190800398538691
"PDE4B.1","human_marmoset_mouse","Vip","PDE4B",0.716,0.79,0.78,0.432,0.58,0.56,2.54498770507027,1.55466139542096,1.84385594412226,0.854493835621957,1.55729864817381,0.628495298031697,0.980136763269293,0.6898847631242,0.941773504273504,0.563497453310696,0.88055972013993,0.431584191298572
"DLG2","human","Vip","DLG2",0.716,NA,NA,0.432,NA,NA,4.03527690097636,3.67629006338492,3.12795319822968,3.02699092176181,4.23594743780333,4.0287603575406,1,1,1,0.998981324278438,1,1
"LRP1B","human_marmoset","Vip","LRP1B",0.715,0.837,NA,0.43,0.674,NA,3.93471071176483,3.25585630976635,3.64123351992209,2.52902888879442,3.31473406607543,2.9220151956996,0.968739824161511,0.971318822023047,1,0.954499151103565,0.997501249375312,0.942377947525739
"ZBTB16","human_mouse","Vip","ZBTB16",0.715,NA,0.739,0.43,NA,0.478,1.34478867442507,0.820396816694486,1.23208705004625,0.81275328851554,1.99320872117426,1.36783415576244,0.923152067730381,0.680281690140845,0.879807692307692,0.697962648556876,0.987006496751624,0.880604450348721
"NFIX.1","human_mouse","Vip","NFIX",0.714,NA,0.716,0.428,NA,0.432,0.699927657793346,0.248222128118051,0.432638039951467,0.209154145001448,0.95396273201381,0.408106468974334,0.66297622924129,0.244686299615877,0.459935897435897,0.215959252971138,0.745127436281859,0.337097309863833
"RGS6.1","human","Vip","RGS6",0.712,NA,NA,0.424,NA,NA,1.82947709444986,0.904353395216888,1.43068414769372,1.07621498492466,1.44106105781587,1.36181161845463,0.804949527841094,0.494622279129321,0.778311965811966,0.583361629881154,0.79960019990005,0.616572567253404
"TSPAN7","human","Vip","TSPAN7",0.712,NA,NA,0.424,NA,NA,1.89616555277824,1.47264173255241,0.87036368150488,0.777854826915503,1.59979991284485,1.5011578195684,0.987951807228916,0.951856594110115,0.753205128205128,0.723429541595925,0.939530234882559,0.951012952507473
"RYR3","human","Vip","RYR3",0.71,NA,NA,0.42,NA,NA,1.28010399541806,0.43053780454817,0.447778783000948,0.343620281531821,0.821818628965542,0.347404022700376,0.643438619342234,0.326376440460947,0.348824786324786,0.28811544991511,0.534232883558221,0.295084689471936
"ARHGAP28","human_marmoset","Vip","ARHGAP28",0.71,0.72,NA,0.42,0.44,NA,0.748451788978664,0.225924419809312,0.598777122138804,0.11049668339188,0.00421566676780396,0.0178978738958024,0.605340280039075,0.220614596670935,0.543269230769231,0.120543293718166,0.00549725137431284,0.0222517436067752
"CHD7","human","Vip","CHD7",0.709,NA,NA,0.418,NA,NA,0.506536275107062,0.0683599043504682,0.339599696914567,0.134119393347235,0.167676523076334,0.0443955053523286,0.48778899381309,0.081562099871959,0.361645299145299,0.162648556876061,0.190404797601199,0.057622052474261
"ZBTB18","human","Vip","ZBTB18",0.709,NA,NA,0.418,NA,NA,0.531476547173223,0.105375092459324,0.31860561289354,0.139206226652826,0.361060437799702,0.116626038478167,0.52979485509606,0.142509603072983,0.358974358974359,0.17741935483871,0.380809595202399,0.155596147459316
"MAGI3.1","human_marmoset_mouse","Vip","MAGI3",0.709,0.791,0.85,0.418,0.582,0.7,1.22165299511336,0.69103659806643,1.46166781105895,0.698268780221066,1.80163131095863,0.746633734680383,0.885704982090524,0.545582586427657,0.916666666666667,0.611375212224109,0.958520739630185,0.626203918963799
"DOCK10.1","human","Vip","DOCK10",0.709,NA,NA,0.418,NA,NA,1.84126912291781,1.07767482882934,0.615918455357833,0.677152536543856,0.688398879688815,0.428636232862688,0.987626180397265,0.620998719590269,0.564102564102564,0.581663837011885,0.572713643178411,0.36051145798738
"ZNF804A.1","human_mouse","Vip","ZNF804A",0.708,NA,0.749,0.416,NA,0.498,2.38345224145882,1.4235430121618,1.75389392603431,1.08533870723119,2.2862360826858,1.32483951671347,0.957668511885379,0.67157490396927,0.91292735042735,0.694567062818336,0.927536231884058,0.750083028894055
"FRMPD4","human","Vip","FRMPD4",0.708,NA,NA,0.416,NA,NA,2.84024001185631,2.38820612949661,2.13694680745289,1.86836105620803,3.11637848140908,2.72021809878161,0.999023119505047,0.98898847631242,0.995192307692308,0.9723259762309,0.980009995002499,0.964961806708735
"DPF3","human_marmoset_mouse","Vip","DPF3",0.707,0.782,0.706,0.414,0.564,0.412,0.526139245364433,0.083560989183378,0.751099821228545,0.0876040186708788,0.557524514593189,0.0785112535060435,0.495929664604363,0.08898847631242,0.637820512820513,0.0972835314091681,0.485257371314343,0.0860179342411159
"CHRM3.1","human","Vip","CHRM3",0.707,NA,NA,0.414,NA,NA,2.85119304674271,1.96470262196209,2.14133416859645,1.67849490638816,2.29270361544675,1.91062626641341,0.991859329208727,0.788348271446863,0.981303418803419,0.879966044142615,0.975512243878061,0.872301560943208
"PARP8","human","Vip","PARP8",0.707,NA,NA,0.414,NA,NA,1.44421603769619,0.95762901791504,0.654561429493283,0.70534410876368,0.583318257540472,0.544798275027013,0.933897753174862,0.767989756722151,0.623931623931624,0.62088285229202,0.558220889555222,0.564430421786782
"ZFPM2","human","Vip","ZFPM2",0.706,NA,NA,0.412,NA,NA,1.42374384598135,0.659633897861817,0.79431718994223,0.272623253114126,0.593023279130866,0.413689436851876,0.760338651904917,0.449295774647887,0.558760683760684,0.254668930390492,0.414292853573213,0.300066423115244
"ROBO1.1","human","Vip","ROBO1",0.706,NA,NA,0.412,NA,NA,3.60576027364288,2.72135385866688,2.90454195303384,2.25722131056457,2.72687812406028,2.85240439380104,0.998046239010094,0.891421254801536,0.993055555555556,0.888455008488964,0.963018490754623,0.979574892062438
"LHFP","human_marmoset","Vip","LHFP",0.705,0.8,NA,0.41,0.6,NA,0.799401442202817,0.134813937224281,1.12911690215153,0.208200345481841,0.0933094577797155,0.347910818913066,0.503744708563986,0.122791293213828,0.723290598290598,0.210356536502547,0.0964517741129435,0.338757887744935
"FAT3.1","human","Vip","FAT3",0.705,NA,NA,0.41,NA,NA,1.44933890600379,0.722238291309156,1.28371476862157,0.78990437212679,0.796921040324133,1.19237074469543,0.768804949527841,0.543021766965429,0.779380341880342,0.578438030560272,0.627686156921539,0.781800066423115
"NR2F2","human","Vip","NR2F2",0.705,NA,NA,0.41,NA,NA,0.63906305385641,0.188988110013769,0.219714624462375,0.0974743711291876,0.664206948621381,0.39655575991353,0.583848909150114,0.188604353393086,0.259615384615385,0.114091680814941,0.536731634182909,0.31650614413816
"REV3L","human","Vip","REV3L",0.704,NA,NA,0.408,NA,NA,2.13344629479435,1.7818636505899,1.45330891599478,1.34109809635296,1.69653265438071,1.52375899411183,0.998697492673396,0.988220230473752,0.951388888888889,0.934634974533107,0.980509745127436,0.963135171039522
"B3GAT1","human","Vip","B3GAT1",0.703,NA,NA,0.406,NA,NA,0.629761712587458,0.236910195267748,0.370973791826183,0.162658781332238,0.725760130567096,0.330125695703208,0.647346141322045,0.280793854033291,0.424145299145299,0.205432937181664,0.625187406296852,0.349219528395882
"TSHZ2","human","Vip","TSHZ2",0.702,NA,NA,0.404,NA,NA,0.825813799332483,0.12482686584155,0.590455410731584,0.126028294745129,0.0810054972972312,0.0927471260876522,0.489091501139694,0.102176696542894,0.461004273504274,0.126825127334465,0.0809595202398801,0.0999667884423779
"ENC1","human","Vip","ENC1",0.702,NA,NA,0.404,NA,NA,0.600514130748375,0.148799394605712,0.290824102880107,0.240253918386163,0.420220801797891,0.24772775081973,0.548355584500163,0.182074263764405,0.337606837606838,0.292529711375212,0.419790104947526,0.302225174360678
"LRRC3B","human","Vip","LRRC3B",0.701,NA,NA,0.402,NA,NA,0.769412561981214,0.251267154159666,0.512031451037232,0.107185428733601,0.619810803303491,0.52791720062417,0.604363399544122,0.231754161331626,0.483440170940171,0.125466893039049,0.549225387306347,0.51262039189638
"STXBP6.1","human_marmoset_mouse","Sst","STXBP6",0.941,0.754,0.845,0.882,0.508,0.69,2.14655052986044,0.495249373142054,1.11154869130796,0.449226344109695,1.60292807282185,0.425160345658303,0.989208633093525,0.386495494383409,0.818374259102456,0.377407407407407,0.895189003436426,0.313784021071115
"TRHDE","human_marmoset_mouse","Sst","TRHDE",0.94,0.848,0.871,0.88,0.696,0.742,2.64411027747829,0.37983640180345,1.66975287015324,0.40196538477671,2.48654593250464,0.870435878987182,0.955755395683453,0.315516602888532,0.864944961896698,0.368518518518519,0.951890034364261,0.581035996488148
"PDE1A","human","Sst","PDE1A",0.9,NA,NA,0.8,NA,NA,2.07393253976354,0.232251939877551,0.717905229889005,0.262557908018529,1.22662062942446,0.582850080796443,0.875179856115108,0.193186026416492,0.480524978831499,0.25462962962963,0.68298969072165,0.373661106233538
"GRIK1.1","human_marmoset","Sst","GRIK1",0.899,0.842,NA,0.798,0.684,NA,4.21699039092811,2.1609326421247,2.94580550342637,1.51833454103716,2.61607577588279,1.80717104550738,0.989208633093525,0.799037155906678,0.989415749364945,0.787962962962963,0.985824742268041,0.833187006145742
"SST","human_marmoset_mouse","Sst","SST",0.89,0.778,0.958,0.78,0.556,0.916,1.69856050022778,0.182335761418929,0.699095046535387,0.0640811901681079,3.20690766465241,0.381018030810269,0.85431654676259,0.147389211208493,0.611346316680779,0.0735185185185185,0.981958762886598,0.300790166812994
"ST6GALNAC5.1","human_marmoset","Sst","ST6GALNAC5",0.886,0.798,NA,0.772,0.596,NA,2.59851238672216,0.891821120962881,1.406046363161,0.466158205096188,1.23004238336699,0.607001563263818,0.961151079136691,0.542895938772991,0.847586790855207,0.356666666666667,0.650773195876289,0.396312554872695
"GRIA3.1","human_marmoset_mouse","Sst","GRIA3",0.875,0.887,0.776,0.75,0.774,0.552,2.46304474021403,1.34282321223037,2.31547523041013,1.17020981019658,2.20324990783632,1.30493620111687,1,0.81693618071843,0.998306519898391,0.794814814814815,0.953178694158076,0.77910447761194
"RBFOX1.1","human_marmoset_mouse","Sst","RBFOX1",0.873,0.842,0.758,0.746,0.684,0.516,4.92953833522659,3.83452149481819,4.73548379938043,3.51768041473098,4.56885143828646,3.79090857268202,1,0.981236884335267,1,0.956296296296296,1,0.983669885864794
"KIAA1217.2","human_marmoset_mouse","Sst","KIAA1217",0.871,0.85,0.89,0.742,0.7,0.78,3.51227487884235,1.91094868622955,2.76953137910807,1.52997265169502,3.64890472667132,2.22068641862758,1,0.835822737933588,0.995766299745978,0.842777777777778,0.997422680412371,0.950482879719052
"WLS.1","human","Sst","WLS",0.868,NA,NA,0.736,NA,NA,1.65510249813014,0.55876896886807,0.168786557387925,0.203417990590658,0.169292549309853,0.277921335859714,0.959352517985611,0.464510554252561,0.204911092294666,0.244814814814815,0.20446735395189,0.298156277436348
"XKR4.1","human_mouse","Sst","XKR4",0.868,NA,0.769,0.736,NA,0.538,3.29589175731846,2.39691073658091,2.73291050781701,2.24799388187957,3.46706106549666,2.9503349037258,1,0.981977533637822,0.997036409822185,0.97962962962963,0.999570446735395,0.998770851624232
"PLCH1","human_marmoset","Sst","PLCH1",0.866,0.761,NA,0.732,0.522,NA,1.72215857647401,0.410023728370974,0.819970970378792,0.16564524122229,0.0958778130415467,0.128977727699368,0.883093525179856,0.324280952968769,0.651566469093988,0.179259259259259,0.106958762886598,0.140122914837577
"SATB1.2","human_marmoset_mouse","Sst","SATB1",0.863,0.822,0.906,0.726,0.644,0.812,2.16772840971586,0.835197647176223,1.5187471758052,0.569638140279396,2.03982727352438,0.587130998229529,0.986330935251799,0.567337365757314,0.925910245554615,0.469814814814815,0.979810996563574,0.440913081650571
"SLC8A1.2","human_mouse","Sst","SLC8A1",0.851,NA,0.8,0.702,NA,0.6,3.0061462627289,1.50261707547854,2.35518461648652,1.69036824708144,2.23210677442935,1.33394609409633,0.993525179856115,0.741513393408221,0.988569009314141,0.861851851851852,0.986683848797251,0.830377524143986
"RALYL.2","human_marmoset_mouse","Sst","RALYL",0.845,0.865,0.823,0.69,0.73,0.646,2.71382793499846,0.856824055742605,2.42813628057568,0.620835309307575,3.11562095676491,1.48494926518589,0.916187050359712,0.492778669300086,0.917442845046571,0.418518518518519,0.956615120274914,0.791044776119403
"SPOCK3.1","human_marmoset","Sst","SPOCK3",0.844,0.771,NA,0.688,0.542,NA,3.41213527000556,2.31590689790308,2.90299907992366,2.20512625755309,2.0027566447991,2.00596513653189,1,0.893099617331194,0.999153259949196,0.97462962962963,0.960910652920962,0.958208955223881
"NETO1.1","human_mouse","Sst","NETO1",0.838,NA,0.858,0.676,NA,0.716,2.32003469414982,1.21871861965219,1.68271555620671,1.24106301395542,2.28359836522948,1.16142607766625,0.996402877697842,0.757313911862733,0.960626587637595,0.852037037037037,0.995704467353952,0.79315188762072
"CTNND2.1","human_marmoset_mouse","Sst","CTNND2",0.838,0.738,0.838,0.676,0.476,0.676,3.31310951192292,2.71059291974069,2.78186181598105,2.4080034850237,3.49429815350821,2.93146763876119,1,0.999259350697445,0.998306519898391,0.997592592592593,0.999570446735395,0.999473222124671
"GRIK3.2","human_mouse","Sst","GRIK3",0.826,NA,0.904,0.652,NA,0.808,1.2603191726878,0.369378234096263,0.356681050674085,0.108524433724964,1.50100084535858,0.210624244313061,0.889568345323741,0.303049006295519,0.414055884843353,0.132222222222222,0.890463917525773,0.214574187884109
"SLC24A2.1","human_marmoset_mouse","Sst","SLC24A2",0.823,0.754,0.728,0.646,0.508,0.456,2.71353169682523,1.56633390608082,2.16786198810667,1.41625201784877,2.3480697040074,1.66229078878255,0.998920863309352,0.815207999012468,0.995342929720576,0.845555555555556,0.996993127147766,0.888674275680421
"MAP3K5","human","Sst","MAP3K5",0.821,NA,NA,0.642,NA,NA,1.76667711881963,0.742645541766499,0.634928207172753,0.25820338259572,0.37978517277121,0.249432258235033,0.940287769784173,0.572645352425626,0.477561388653683,0.258518518518519,0.428694158075601,0.28990342405619
"FLT3.1","human","Sst","FLT3",0.818,NA,NA,0.636,NA,NA,1.00231645004061,0.21653492785322,0.444511640675372,0.360882057362217,0.28012899793141,0.311771527187653,0.796402877697842,0.212196025182076,0.461049957662997,0.355925925925926,0.32860824742268,0.321510096575944
"RUNX1T1","human_marmoset_mouse","Sst","RUNX1T1",0.812,0.763,0.899,0.624,0.526,0.798,2.275974797556,1.35196904217375,1.60133533433819,0.934646335440558,2.0293024741073,0.827985089133066,0.99568345323741,0.79718553265029,0.953005927180356,0.745185185185185,0.990979381443299,0.657243195785777
"PCDH11X","human_marmoset_mouse","Sst","PCDH11X",0.807,0.756,0.732,0.614,0.512,0.464,2.28350078446834,0.967052567423178,1.21245226207743,0.268695360672464,1.43080639384628,0.510521476131338,0.913669064748201,0.538328601407234,0.655376799322608,0.225185185185185,0.718213058419244,0.350834064969271
"DAPK1","human","Sst","DAPK1",0.805,NA,NA,0.61,NA,NA,1.63498170784579,0.835630123557594,0.830522231641417,0.718765055326863,1.41012405020601,0.948293326238382,0.955035971223022,0.689544500678928,0.740897544453853,0.664444444444444,0.909364261168385,0.753116769095698
"COL19A1","human_marmoset","Sst","COL19A1",0.804,0.738,NA,0.608,0.476,NA,1.58893832671696,0.473173768347943,1.43956711361454,0.647190871983165,1.53465061907588,0.883597656049476,0.811151079136691,0.424392050364153,0.812870448772227,0.533148148148148,0.804553264604811,0.59315188762072
"OXR1","human_marmoset_mouse","Sst","OXR1",0.804,0.707,0.741,0.608,0.414,0.482,3.51624882255691,2.76488290860696,2.23211664152758,1.71774159431345,3.13681730830759,2.35877048774905,1,0.990001234415504,0.997036409822185,0.933148148148148,0.997852233676976,0.954345917471466
"COL25A1.1","human","Sst","COL25A1",0.803,NA,NA,0.606,NA,NA,1.88225828772857,0.550870553841634,1.11971634781897,0.807720297386928,0.404204828579395,0.598524967296269,0.812589928057554,0.383903221824466,0.63844199830652,0.517962962962963,0.268470790378007,0.301843722563652
"NRXN3","human_marmoset","Sst","NRXN3",0.803,0.822,NA,0.606,0.644,NA,4.77392341541044,4.24902546328979,4.22435693550256,3.36252743297351,4.84501930659836,4.45125115735879,1,1,1,0.967777777777778,1,1
"CDH9","human_marmoset_mouse","Sst","CDH9",0.795,0.729,0.731,0.59,0.458,0.462,2.61695988318446,1.40658522404518,1.83995352009308,1.05208159042489,1.63935489145043,0.650387754983909,0.964748201438849,0.72299716084434,0.930567315834039,0.672222222222222,0.748281786941581,0.467076382791923
"TSHZ3","human_mouse","Sst","TSHZ3",0.791,NA,0.831,0.582,NA,0.662,1.13255340622438,0.390281281414905,0.0831319446240546,0.0385543094949398,1.2659238216804,0.423846818010935,0.835611510791367,0.377731144303172,0.113886536833192,0.0537037037037037,0.914948453608247,0.394029850746269
"CHN1","human","Sst","CHN1",0.791,NA,NA,0.582,NA,NA,1.35303176966487,0.654899553288507,0.797879379984626,0.573260661307132,1.45035701676963,1.21421202187085,0.924820143884892,0.613134180965313,0.725232853513971,0.578888888888889,0.962199312714777,0.891659350307287
"CACNA2D3.1","human_marmoset_mouse","Sst","CACNA2D3",0.785,0.741,0.708,0.57,0.482,0.416,2.61120646919436,1.46621487538861,2.07485175405124,1.19698679759379,2.50764453009984,1.6965078050386,0.946762589928058,0.720034563634119,0.945385266723116,0.686481481481481,0.969072164948454,0.784547848990342
"RAPGEF5.2","human","Sst","RAPGEF5",0.785,NA,NA,0.57,NA,NA,1.60984114051949,0.763959405174095,1.12005719243312,0.806894209834089,0.516804014009002,0.549158501932169,0.941007194244604,0.573756326379459,0.82303132938188,0.596296296296296,0.512886597938144,0.432660228270413
"GRID2.1","human","Sst","GRID2",0.784,NA,NA,0.568,NA,NA,3.25890804428443,1.8754903747457,3.15234088919872,2.30853790159078,2.75999613953505,2.00793804101142,0.939928057553957,0.762745340081471,0.982218458933108,0.821666666666667,0.98926116838488,0.878489903424056
"SOX6.2","human_marmoset_mouse","Sst","SOX6",0.784,0.768,0.782,0.568,0.536,0.564,2.23084436576672,0.88912979926162,1.71725294672343,0.72311915529923,2.02224115811285,0.776325087581653,0.901438848920863,0.430070361683743,0.903048264182896,0.424444444444444,0.882731958762887,0.405092186128183
"NXPH1.2","human_marmoset_mouse","Sst","NXPH1",0.782,0.817,0.807,0.564,0.634,0.614,3.53785924130394,1.93381560093781,3.00148608479077,1.57584676839439,3.43582981626432,1.76780192528352,1,0.690285149981484,0.999153259949196,0.708703703703704,1,0.68990342405619
"BCL11A","human_marmoset_mouse","Sst","BCL11A",0.781,0.765,0.758,0.562,0.53,0.516,1.43747250452275,0.60773927140262,1.19878456358721,0.503461102424469,1.40025837235128,0.657019192149528,0.88273381294964,0.497839772867547,0.838696020321761,0.461111111111111,0.875,0.512203687445127
"LIMCH1","human","Sst","LIMCH1",0.781,NA,NA,0.562,NA,NA,2.60592188222652,1.97696525074164,2.22612602841711,2.10162904028584,1.88533564840014,1.85870968874369,1,0.957289223552648,0.997036409822185,0.990555555555556,0.990549828178694,0.943810359964881
